gvkey,iid,datadate,prccd,cshtrd,daily_return
25434,1,2025-01-06,93.13,8766594.0,0.005940807949881055
25434,1,2025-01-07,92.84,6635269.0,-0.003113926769032438
25434,1,2025-01-08,92.6,6241956.0,-0.0025850926324860746
25434,1,2025-01-10,92.25,6548406.0,-0.0037796976241899483
25434,1,2025-01-13,93.51,6908568.0,0.013658536585365866
25434,1,2025-01-14,93.07,6405455.0,-0.00470537910383928
25434,1,2025-01-15,93.08,4552877.0,0.00010744600838075158
25434,1,2025-01-16,94.43,6547077.0,0.014503652771809206
25434,1,2025-01-17,95.13,8360588.0,0.007412898443291294
25434,1,2025-01-21,97.98,8791724.0,0.02995900346893743
25434,1,2025-01-22,97.73,7676979.0,-0.0025515411308429936
25434,1,2025-01-23,97.99,7895825.0,0.002660390872812668
25434,1,2025-01-24,98.81,6954070.0,0.008368200836820217
25434,1,2025-01-27,100.02,9645413.0,0.012245724116992207
25434,1,2025-01-28,100.41,13600400.0,0.0038992201559688855
25434,1,2025-01-29,108.58,40739190.0,0.08136639776914656
25434,1,2025-01-30,109.0,14990720.0,0.0038681156750783874
25434,1,2025-01-31,107.68,18536310.0,-0.012110091743119167
25434,1,2025-02-03,108.16,8883642.0,0.004457652303120341
25434,1,2025-02-04,110.6,11111630.0,0.02255917159763321
25434,1,2025-02-05,112.25,12824690.0,0.014918625678119302
25434,1,2025-02-06,111.7,11959730.0,-0.004899777282850737
25434,1,2025-02-07,112.2,11476320.0,0.004476275738585445
25434,1,2025-02-10,111.45,8347141.0,-0.006684491978609652
25434,1,2025-02-11,111.03,4683018.0,-0.003768506056527565
25434,1,2025-02-12,113.04,7086151.0,0.018103215347203605
25434,1,2025-02-13,113.0,10040850.0,-0.00035385704175516786
25434,1,2025-02-14,112.55,9108382.0,-0.0039823008849557695
25434,1,2025-02-18,113.03,7571910.0,0.004264771212794338
25434,1,2025-02-19,112.49,8264586.0,-0.004777492701052877
25434,1,2025-02-20,113.34,6339539.0,0.007556227220197442
25434,1,2025-02-21,111.75,9661524.0,-0.01402858655373218
25434,1,2025-02-24,113.19,13116790.0,0.012885906040268402
25434,1,2025-02-25,114.59,10988080.0,0.01236858379715522
25434,1,2025-02-26,113.0,7458767.0,-0.013875556331268024
25434,1,2025-02-27,114.49,9008971.0,0.01318584070796458
25434,1,2025-02-28,115.81,11461780.0,0.011529391213206397
25434,1,2025-03-03,115.41,9221791.0,-0.003453933166393308
25434,1,2025-03-04,112.06,12479170.0,-0.02902694740490419
25434,1,2025-03-05,111.69,11924800.0,-0.003301802605746973
25434,1,2025-03-06,105.47,16315180.0,-0.05568985585101616
25434,1,2025-03-07,106.48,11635340.0,0.009576182800796529
25434,1,2025-03-10,101.125,15806610.0,-0.05029113448534939
25434,1,2025-03-11,99.58,10658840.0,-0.01527812113720639
25434,1,2025-03-12,98.69,9457745.0,-0.008937537658164296
25434,1,2025-03-13,96.04,9269106.0,-0.02685175803019546
25434,1,2025-03-14,98.11,8239055.0,0.021553519366930285
25434,1,2025-03-17,99.08,10131490.0,0.009886861685862725
25434,1,2025-03-18,98.28,7422602.0,-0.008074283407347616
25434,1,2025-03-19,99.19,4981440.0,0.0092592592592593
25434,1,2025-03-20,99.28,5949961.0,0.0009073495312028612
25434,1,2025-03-21,97.07,11365110.0,-0.022260273972602773
25434,1,2025-03-24,95.72,8257550.0,-0.013907489440609822
25434,1,2025-03-25,95.88,6978312.0,0.0016715419974926427
25434,1,2025-03-26,97.97,9557237.0,0.02179808093450153
25434,1,2025-03-27,98.85,9139871.0,0.008982341533122273
25434,1,2025-03-28,97.73,8064886.0,-0.011330298431967534
25434,1,2025-03-31,98.09,11298440.0,0.0036836181315871297
25434,1,2025-04-01,98.23,5864707.0,0.0014272606789682563
25434,1,2025-04-02,99.41,6028997.0,0.012012623434795922
25434,1,2025-04-03,88.26,20484090.0,-0.11216175435066889
25434,1,2025-04-04,82.1,19693160.0,-0.06979379107183337
25434,1,2025-04-07,80.0,26093230.0,-0.025578562728379994
25434,1,2025-04-08,79.69,20522870.0,-0.003875000000000073
25434,1,2025-04-09,88.68,26656230.0,0.11281214706989595
25434,1,2025-04-10,84.6,16206260.0,-0.046008119079837706
25434,1,2025-04-11,85.43,10058570.0,0.009810874704491823
25434,1,2025-04-14,85.49,8877697.0,0.000702329392485046
25434,1,2025-04-15,83.71,7077780.0,-0.020821148672359402
25434,1,2025-04-16,80.76,12997080.0,-0.03524071198184198
25434,1,2025-04-17,81.5,9784275.0,0.009162951956414034
25434,1,2025-04-21,80.68,10592200.0,-0.010061349693251453
25434,1,2025-04-22,81.75,10387690.0,0.013262270699057943
25434,1,2025-04-23,82.81,9108732.0,0.012966360856269121
25434,1,2025-04-24,83.86,6791382.0,0.012679628064243387
25434,1,2025-04-25,83.81,5797130.0,-0.0005962318149296264
25434,1,2025-04-28,83.9,7081655.0,0.0010738575349003021
25434,1,2025-04-29,84.85,14752090.0,0.011323003575685275
25434,1,2025-04-30,80.05,41177840.0,-0.0565704183853859
25434,1,2025-05-01,82.01,18306980.0,0.02448469706433487
25434,1,2025-05-02,84.69,13502490.0,0.03267894159248863
25434,1,2025-05-05,81.66,13354880.0,-0.035777541622387554
25434,1,2025-05-06,82.78,10589390.0,0.01371540533921145
25434,1,2025-05-07,82.71,8223107.0,-0.0008456148828219767
25434,1,2025-05-08,82.19,8754990.0,-0.00628702696167327
25434,1,2025-05-09,80.3,8198582.0,-0.022995498235795164
25434,1,2025-05-12,85.67,17237300.0,0.06687422166874235
25434,1,2025-05-13,86.88,11527510.0,0.014123964048091464
25434,1,2025-05-14,86.535,12733280.0,-0.0039709944751381565
25434,1,2025-05-15,87.26,13712260.0,0.008378112902293955
25434,1,2025-05-16,85.57,13090720.0,-0.019367407746963217
25434,1,2025-05-19,84.61,9561478.0,-0.011218885123290834
25434,1,2025-05-20,85.59,9308222.0,0.011582555253516258
25434,1,2025-05-21,82.98,10868210.0,-0.030494216614090464
25434,1,2025-05-22,83.97,8437719.0,0.01193058568329719
25434,1,2025-05-23,84.4,7085973.0,0.0051208765035133386
25434,1,2025-05-27,87.01,10916310.0,0.030924170616113633
25434,1,2025-05-28,86.0,12304770.0,-0.01160786116538337
25434,1,2025-05-29,84.05,10304670.0,-0.022674418604651247
25434,1,2025-05-30,83.95,7391087.0,-0.0011897679952408424
25434,1,2025-06-02,85.19,8256180.0,0.014770696843359188
25434,1,2025-06-03,86.6,8283924.0,0.01655123840826378
25434,1,2025-06-04,88.11,8737373.0,0.017436489607390415
25434,1,2025-06-05,86.99,8472127.0,-0.012711383497900353
25434,1,2025-06-06,89.64,8770848.0,0.03046327164041851
25434,1,2025-06-09,90.67,8095140.0,0.011490406068719317
25434,1,2025-06-10,91.43,6907146.0,0.008382044777765607
25434,1,2025-06-11,95.39,14813760.0,0.043311823252761616
25434,1,2025-06-12,94.32,7178914.0,-0.011217108711605084
25434,1,2025-06-13,93.26,7115236.0,-0.011238337574215329
25434,1,2025-06-16,93.48,5869397.0,0.0023589963542782755
25434,1,2025-06-17,91.59,6179327.0,-0.02021822849807442
25434,1,2025-06-18,92.28,7317057.0,0.007533573534228566
25434,1,2025-06-20,93.12,9196346.0,0.00910273081924573
25434,1,2025-06-23,92.34,7505813.0,-0.008376288659793785
25434,1,2025-06-24,91.5,11364260.0,-0.009096816114359974
25434,1,2025-06-25,91.1,6926849.0,-0.004371584699453646
25434,1,2025-06-26,91.84,6561877.0,0.008122941822173546
25434,1,2025-06-27,92.11,21488060.0,0.0029398954703832025
25434,1,2025-06-30,91.63,10079500.0,-0.005211160568885043
25434,1,2025-07-01,94.92,9825917.0,0.03590527119938902
25434,1,2025-07-02,94.18,7936982.0,-0.007796038769490088
25434,1,2025-07-03,94.44,3557273.0,0.0027606710554257674
25434,1,2025-07-07,93.64,5310004.0,-0.008470986869970276
25434,1,2025-07-08,94.94,6981732.0,0.013882956001708635
25434,1,2025-07-09,95.25,8309489.0,0.0032652201390352964
25434,1,2025-07-10,95.15,6909199.0,-0.0010498687664041162
25434,1,2025-07-11,94.94,6336529.0,-0.00220704151340001
25434,1,2025-07-14,93.42,6037931.0,-0.016010111649462755
25434,1,2025-07-15,92.48,8559627.0,-0.010062085206593907
25434,1,2025-07-16,92.51,7135411.0,0.000324394463667943
25434,1,2025-07-17,93.19,8577005.0,0.007350556696573252
25434,1,2025-07-18,93.8,5172729.0,0.006545766713166534
25434,1,2025-07-21,92.66,7208389.0,-0.012153518123667384
25434,1,2025-07-22,96.94,9984293.0,0.04619037340815879
25434,1,2025-07-23,95.92,11269770.0,-0.010521972354033404
25434,1,2025-07-24,93.7,7893971.0,-0.023144286905754763
25434,1,2025-07-25,94.42,7219151.0,0.007684098185698929
25434,1,2025-07-28,93.67,10319100.0,-0.007943232366024122
25434,1,2025-07-29,92.96,19994610.0,-0.007579801430554145
25434,1,2025-07-30,92.76,44745230.0,-0.002151462994836373
25434,1,2025-07-31,89.16,16519370.0,-0.03880983182406217
25434,1,2025-08-01,86.86,16214740.0,-0.025796321220278084
25434,1,2025-08-04,89.78,12492980.0,0.033617315219894195
25434,1,2025-08-05,90.2,6989859.0,0.004678102027177555
25434,1,2025-08-06,88.99,7844902.0,-0.013414634146341586
25434,1,2025-08-07,91.02,9888536.0,0.022811551859759582
25434,1,2025-08-08,92.12,8031874.0,0.012085255987695165
25434,1,2025-08-11,91.74,9500936.0,-0.004125054277030027
25434,1,2025-08-12,93.37,9666862.0,0.017767604098539502
25434,1,2025-08-13,94.18,6490291.0,0.008675163328692337
25434,1,2025-08-14,93.06,9799398.0,-0.011892121469526451
25434,1,2025-08-15,90.6,8049766.0,-0.026434558349452075
25434,1,2025-08-18,92.54,7371912.0,0.021412803532008917
25434,1,2025-08-19,90.93,6811682.0,-0.01739788199697423
25434,1,2025-08-20,89.51,5805238.0,-0.015616408226107992
25434,1,2025-08-21,88.56,5662979.0,-0.010613339291699275
25434,1,2025-08-22,88.38,7613793.0,-0.002032520325203291
25434,1,2025-08-25,85.81,10996640.0,-0.029078977144150198
25434,1,2025-08-26,86.63,9304719.0,0.009555995804684692
25434,1,2025-08-27,87.66,7672724.0,0.011889645619300504
25434,1,2025-08-28,88.02,7903379.0,0.004106776180698102
25434,1,2025-08-29,88.19,6311057.0,0.0019313792319928247
25434,1,2025-09-02,89.78,10451950.0,0.018029255017575796
25434,1,2025-09-03,87.25,10193440.0,-0.02817999554466477
25434,1,2025-09-04,87.01,6796089.0,-0.0027507163323781114
25434,1,2025-09-05,85.43,9036751.0,-0.01815883231812432
25434,1,2025-09-08,84.17,9200792.0,-0.014748917242186632
25434,1,2025-09-09,83.81,8617520.0,-0.004277058334323347
25434,1,2025-09-10,82.88,8099445.0,-0.011096527860637195
25434,1,2025-09-11,82.36,12028540.0,-0.006274131274131234
25434,1,2025-09-12,81.9,9986133.0,-0.0055852355512383545
25434,1,2025-09-15,82.68,9681114.0,0.00952380952380949
25434,1,2025-09-16,84.37,10236640.0,0.020440251572326984
25434,1,2025-09-17,83.22,6621974.0,-0.013630437359250958
25434,1,2025-09-18,83.42,7147511.0,0.002403268445085427
25434,1,2025-09-19,84.56,15308030.0,0.013665787580915856
25434,1,2025-09-22,85.29,7752161.0,0.008632923368022682
25434,1,2025-09-23,85.69,8760487.0,0.004689881580489885
25434,1,2025-09-24,84.27,9658247.0,-0.01657136188586772
25434,1,2025-09-25,83.83,8658553.0,-0.005221312448083548
25434,1,2025-09-26,83.39,6949627.0,-0.0052487176428486215
25434,1,2025-09-29,85.64,11211960.0,0.02698165247631601
25434,1,2025-09-30,84.6,7568776.0,-0.012143858010275621
25434,1,2025-10-01,84.4,8152187.0,-0.0023640661938533203
25434,1,2025-10-02,86.72,9454876.0,0.027488151658767723
25434,1,2025-10-03,86.42,7628813.0,-0.0034594095940959635
25434,1,2025-10-06,82.11,14957810.0,-0.049872714649386696
25434,1,2025-10-07,81.29,10058090.0,-0.009986603336986866
25434,1,2025-10-08,80.04,12378990.0,-0.015377045147004553
25434,1,2025-10-09,79.78,9058882.0,-0.0032483758120940287
25434,1,2025-10-10,78.46,11029300.0,-0.016545500125344836
25434,1,2025-10-13,80.03,8047875.0,0.02001019627835854
25434,1,2025-10-14,81.15,7501093.0,0.013994751968012142
25434,1,2025-10-15,82.86,11068790.0,0.021072088724584104
25434,1,2025-10-16,84.34,11542950.0,0.01786145305334297
25434,1,2025-10-17,85.36,8514838.0,0.012093905620109036
25434,1,2025-10-20,84.53,7674633.0,-0.009723523898781616
25434,1,2025-10-21,85.9,8255295.0,0.01620726369336345
25434,1,2025-10-22,85.5,5278765.0,-0.00465657741559955
25434,1,2025-10-23,85.44,4563502.0,-0.0007017543859649811
25434,1,2025-10-24,86.09,5842633.0,0.0076076779026217345
25434,1,2025-10-27,87.22,7142891.0,0.013125798582878323
25434,1,2025-10-28,85.43,11533890.0,-0.020522815867920152
25434,1,2025-10-29,84.17,13795480.0,-0.014748917242186632
25434,1,2025-10-30,83.15,18301250.0,-0.012118331947249539
25434,1,2025-10-31,80.87,13585170.0,-0.027420324714371613
25434,1,2025-11-03,80.96,9434435.0,0.0011128972424878647
25434,1,2025-11-04,79.6,17756940.0,-0.01679841897233203
25434,1,2025-11-05,82.88,17983290.0,0.04120603015075375
25434,1,2025-11-06,82.22,10379510.0,-0.007963320463320378
25434,1,2025-11-07,85.57,14984540.0,0.04074434444174169
25434,1,2025-11-10,84.6,10504150.0,-0.011335748509991861
25434,1,2025-11-11,86.42,9526778.0,0.02151300236406639
25434,1,2025-11-12,87.26,11967240.0,0.00971997222865073
25434,1,2025-11-13,86.44,10497720.0,-0.009397203758881534
25434,1,2025-11-14,84.78,13425790.0,-0.01920407218880149
25434,1,2025-11-17,83.69,8541764.0,-0.01285680585043647
25434,1,2025-11-18,83.33,7187129.0,-0.004301589198231537
25434,1,2025-11-19,83.68,6190577.0,0.004200168006720295
25434,1,2025-11-20,82.62,8961449.0,-0.012667304015296366
25434,1,2025-11-21,85.35,10226050.0,0.0330428467683368
25434,1,2025-11-24,83.34,10747840.0,-0.023550087873462133
25434,1,2025-11-25,85.91,9254997.0,0.03083753299736003
25434,1,2025-11-26,86.7,7601243.0,0.009195669887091196
25434,1,2025-11-28,87.11,3677642.0,0.0047289504036909236
25434,1,2025-12-01,84.91,8745481.0,-0.025255424176328867
25434,1,2025-12-02,85.2,8999862.0,0.003415380991638184
25434,1,2025-12-03,87.11,9300602.0,0.022417840375586806
25434,1,2025-12-04,85.0,10550860.0,-0.024222247732751723
25434,1,2025-12-05,85.12,9397094.0,0.0014117647058824456
25434,1,2025-12-08,83.41,10259060.0,-0.02008928571428581
25434,1,2025-12-09,82.28,10315190.0,-0.01354753626663463
25434,1,2025-12-10,83.85,10531360.0,0.019081186193485644
25434,1,2025-12-11,84.74,6886970.0,0.010614192009540835
25434,1,2025-12-12,85.35,9068590.0,0.007198489497285854
25434,1,2025-12-15,85.4,11716110.0,0.0005858230814295151
25434,1,2025-12-16,85.08,7477756.0,-0.0037470725995316645
25434,1,2025-12-17,85.21,7938048.0,0.001527973671838323
25434,1,2025-12-18,89.42,15343540.0,0.049407346555568665
25434,1,2025-12-19,88.33,15867160.0,-0.012189666741221239
25434,1,2025-12-22,86.17,7154554.0,-0.024453752971810183
25434,1,2025-12-23,83.86,9501729.0,-0.026807473598700282
25434,1,2025-12-24,84.57,3462748.0,0.008466491772000984
25434,1,2025-12-26,85.08,5042706.0,0.006030507272082319
25434,1,2025-12-29,85.57,5345253.0,0.005759285378467371
25434,1,2025-12-30,85.25,4538613.0,-0.003739628374430204
25434,1,2025-12-31,84.21,5288877.0,-0.012199413489736188
25434,1,2026-01-02,83.97,11330540.0,-0.002850017812611294
25434,1,2026-01-05,86.56,9890057.0,0.030844349172323593
25434,1,2026-01-06,89.46,11346140.0,0.033502772643253076
25434,1,2026-01-07,86.69,9526073.0,-0.030963559132573204
25434,1,2026-01-08,88.18,8139372.0,0.017187680239935554
25434,1,2026-01-09,88.88,7591561.0,0.007938308006350425
25434,1,2026-01-12,89.96,7286017.0,0.012151215121512182
25434,1,2026-01-13,90.56,5557572.0,0.0066696309470877235
25434,1,2026-01-14,91.15,8371537.0,0.006515017667844569
25434,1,2026-01-15,93.28,9995067.0,0.023368074602303945
25434,1,2026-01-16,92.99,8907518.0,-0.0031089193825043493
25434,1,2026-01-20,93.66,13541910.0,0.007205075814603834
25434,1,2026-01-21,96.43,17107980.0,0.029575058723041003
25434,1,2026-01-22,95.83,14136300.0,-0.006222130042517926
25434,1,2026-01-23,97.62,11753920.0,0.01867891057080251
25434,1,2026-01-26,96.33,14102810.0,-0.013214505224339312
25434,1,2026-01-27,95.72,16392640.0,-0.006332399044949644
25434,1,2026-01-28,95.16,25919660.0,-0.005850396991224471
25434,1,2026-01-29,93.88,15679970.0,-0.01345102984447244
25434,1,2026-01-30,91.95,10743380.0,-0.020558159352364602
25434,1,2026-02-02,91.69,8670515.0,-0.0028276237085372857
25434,1,2026-02-03,93.04,8237795.0,0.01472352492092921
25434,1,2026-02-04,96.97,9069837.0,0.04223989681857265
25434,1,2026-02-05,96.07,6766805.0,-0.009281220996184447
25434,1,2026-02-06,99.45,8060929.0,0.03518267929634655
25434,1,2026-02-09,98.98,7149345.0,-0.004725992961287062
25434,1,2026-02-10,97.53,8538016.0,-0.014649424126086052
25434,1,2026-02-11,99.12,6947615.0,0.016302676099661628
25434,1,2026-02-12,96.76,9532746.0,-0.023809523809523836
25434,1,2026-02-13,93.79,8946489.0,-0.030694501860272783
25434,1,2026-02-17,95.39,8654002.0,0.01705938799445561
25434,1,2026-02-18,95.76,6066863.0,0.0038788132927980445
25434,1,2026-02-19,95.8,5673421.0,0.0004177109440266502
25434,1,2026-02-20,97.49,8786818.0,0.017640918580375864
25434,1,2026-02-23,94.78,7695760.0,-0.027797722843368455
25434,1,2026-02-24,96.51,6534384.0,0.018252795948512368
25434,1,2026-02-25,97.93,6291277.0,0.014713501191586431
25434,1,2026-02-26,98.08,6244201.0,0.0015317063208413195
25434,1,2026-02-27,98.02,7286268.0,-0.0006117455138662242
25434,1,2026-03-02,96.76,7250371.0,-0.012854519485819171
25434,1,2026-03-03,96.68,7185136.0,-0.0008267879288962332
25434,1,2026-03-04,97.15,6229134.0,0.0048613984278029765
25434,1,2026-03-05,98.69,9607164.0,0.01585177560473494
25434,1,2026-03-06,98.99,10736750.0,0.003039821663795683
25434,1,2026-03-09,99.77,9372169.0,0.007879583796343015
25434,1,2026-03-10,100.77,8000431.0,0.010023053021950501
25434,1,2026-03-11,101.44,8814085.0,0.006648804207601389
25434,1,2026-03-12,100.18,12245230.0,-0.012421135646687564
25434,1,2026-03-13,99.15,9398926.0,-0.010281493312038315
25434,1,2026-03-16,97.82,6861467.0,-0.01341401916288465
25434,1,2026-03-17,97.57,5377205.0,-0.002555714577795909
25434,1,2026-03-18,92.66,7581496.0,-0.050322845136824834
25434,1,2026-03-19,95.83,10476830.0,0.03421109432333269
25434,1,2026-03-20,92.55,13954270.0,-0.03422727747052068
25434,1,2026-03-23,93.83,7437708.0,0.013830361966504556
25434,1,2026-03-24,91.98,6260463.0,-0.019716508579345593
25434,1,2026-03-25,92.7,6999543.0,0.007827788649706457
25434,1,2026-03-26,91.22,6131628.0,-0.015965480043150015
25434,1,2026-03-27,86.81,12430170.0,-0.0483446612584959
25434,1,2026-03-30,86.72,7418443.0,-0.0010367469185578182
25434,1,2026-03-31,89.59,9560026.0,0.03309501845018459
25434,1,2026-04-01,90.43,8043405.0,0.009376046433753782
25434,1,2026-04-02,90.37,7337283.0,-0.0006634966272255349
25434,1,2026-04-06,94.78,7233320.0,0.04879938032532927
25434,1,2026-04-07,95.21,6114717.0,0.004536822114370009
25434,1,2026-04-08,97.21,8228053.0,0.021006196828064372
25434,1,2026-04-09,96.92,5319304.0,-0.0029832321777594206
25434,1,2026-04-10,96.6,5350858.0,-0.0033016921172100977
25434,1,2026-04-13,97.48,5246505.0,0.009109730848861464
25434,1,2026-04-14,98.47,4989504.0,0.01015592942141974
25434,1,2026-04-15,98.34,5210368.0,-0.0013201990453944878
25434,1,2026-04-16,98.36,5642866.0,0.00020337604230213913
25434,1,2026-04-17,100.0,7983497.0,0.01667344448962993
25434,1,2026-05-15,,,0.0
